rho,p,T,U,V,W
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.659780000000000E-011,-3.046690000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.434260000000000E-011,-2.246750000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.779920000000000E-011,-1.797700000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.847100000000000E-011, 1.502470000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.687200000000000E-010, 6.646590000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.313970000000000E-008,-1.962650000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.549410000000000E-006, 9.660819999999999E-016
 1.224800000000000E+000, 3.516460000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003, 5.127960000000000E-005, 1.015220000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.211940000000000E-007,-1.600680000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 4.125880000000000E-005,-4.780380000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 9.812120000000001E-005,-5.976970000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.164260000000000E-004, 2.051320000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.818130000000000E-005,-1.370180000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.389680000000000E-005,-6.797460000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.629810000000000E-006, 1.911830000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 7.912999999999999E-008, 7.034850000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.523430000000000E-010, 7.008440000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.211390000000000E-009, 3.149340000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.090240000000000E-009,-8.302780000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.993050000000000E-009, 6.043990000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.891170000000000E-009,-9.992700000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.805380000000000E-009,-3.985770000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.703480000000000E-009, 2.118940000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.615140000000000E-009, 1.186630000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.548720000000000E-009, 1.774770000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.460340000000000E-009,-7.355670000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.389800000000000E-009,-1.579750000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.342210000000000E-009,-1.280050000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.275000000000000E-009, 7.494580000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.202080000000000E-009, 1.333450000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.134310000000000E-009, 1.024060000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.061860000000000E-009, 7.643540000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.002350000000000E-009, 9.655709999999999E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.400980000000001E-010, 3.134840000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.119730000000000E-010, 1.882340000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.608330000000000E-010, 1.332860000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.838440000000000E-010,-4.632060000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.306050000000000E-010,-3.108130000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.762750000000000E-010,-2.088020000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.441510000000000E-010,-1.558620000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.869260000000000E-010,-5.790370000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.322730000000000E-010,-1.654400000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.005980000000000E-010,-1.202180000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.870350000000000E-010,-1.779780000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.505330000000000E-010, 2.762930000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.224860000000000E-010, 1.222630000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.982000000000000E-010, 4.052120000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.760350000000000E-010, 2.833950000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.511590000000000E-010, 1.077880000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.282810000000000E-010, 2.675740000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.019520000000000E-010, 1.099310000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.724390000000000E-010, 5.018520000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.548790000000000E-010, 1.377080000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.166350000000000E-010,-1.103620000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.072150000000000E-010, 1.886230000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.168480000000000E-010,-1.084520000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-2.096180000000000E-010, 1.276620000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.982680000000000E-010,-1.427210000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.912750000000000E-010, 1.421310000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.702830000000000E-010,-4.329000000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.475950000000000E-010, 3.132460000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.248460000000000E-010, 4.140270000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.458550000000000E-010,-3.600890000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.678620000000000E-010, 3.986280000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.664990000000000E-010, 5.008810000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.424360000000000E-010,-1.153080000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.263050000000000E-010, 5.857160000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.011400000000000E-010, 4.481670000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.192310000000000E-011,-7.267470000000000E-017
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.454480000000000E-011, 9.442150000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.135439999999999E-011,-1.635570000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.008940000000000E-010, 1.676730000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.501270000000000E-011,-7.598950000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.262890000000000E-011, 5.096280000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.566630000000000E-011,-4.312930000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-9.471770000000000E-011, 2.046420000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.772600000000000E-011,-6.869240000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.221210000000000E-011,-1.455750000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.588910000000001E-011,-5.627500000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.286120000000000E-011,-4.614460000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.921330000000000E-011, 2.933350000000000E-017
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.001680000000000E-011,-3.341430000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.673760000000000E-011,-4.931630000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.231579999999999E-011,-7.430900000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.192820000000000E-011,-2.287210000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.363190000000000E-011,-7.264729999999999E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-8.384100000000000E-011, 2.891200000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.947430000000000E-011,-1.325580000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.316210000000001E-011, 1.241700000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-7.256390000000000E-011,-1.585350000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.487010000000000E-011,-7.680000000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.392140000000000E-011,-9.499160000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.335570000000000E-011, 1.956030000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.357310000000000E-011,-1.092760000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.194690000000000E-011,-2.063440000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.302350000000000E-011,-3.066480000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.649660000000000E-011, 3.521300000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.283980000000000E-011,-2.608850000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.854320000000000E-011, 4.530470000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-6.435900000000000E-011, 2.411840000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-5.050630000000000E-011, 7.037910000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.829430000000000E-011, 5.703120000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-4.873490000000000E-011, 3.198130000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.426390000000000E-011, 2.353920000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 2.874840000000000E-008, 1.282700000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-3.370220000000000E-007, 1.905640000000000E-015
 1.224800000000000E+000, 3.516470000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003, 6.290000000000000E-006, 1.283780000000000E-015
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 6.188550000000000E-005,-1.077820000000000E-015
 1.224820000000000E+000, 3.516520000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003, 7.746440000000000E-003, 1.853270000000000E-014
 1.224840000000000E+000, 3.516600000000000E+004, 1.000020000000000E+002, 1.002350000000000E+003, 1.951250000000000E-002,-9.804050000000000E-013
 1.224840000000000E+000, 3.516620000000000E+004, 1.000020000000000E+002, 1.002350000000000E+003, 2.062700000000000E-002,-1.125040000000000E-012
 1.224830000000000E+000, 3.516550000000000E+004, 1.000010000000000E+002, 1.002350000000000E+003, 1.257670000000000E-002,-7.005190000000000E-014
 1.224820000000000E+000, 3.516480000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 3.175970000000000E-003,-6.885060000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.712810000000000E-004,-7.644470000000000E-016
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 5.222530000000000E-006, 3.065550000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 1.692080000000000E-007,-2.554190000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003, 9.429389999999999E-010, 3.310180000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.968670000000000E-009, 2.518900000000000E-014
 1.224810000000000E+000, 3.516460000000000E+004, 1.000000000000000E+002, 1.002350000000000E+003,-1.863460000000000E-009,-7.065360000000000E-015
